main_sound,level,hanja,meaning,radical,strokes,total_strokes
박,특급,襮,"[[['수놓은깃'], ['박']]]",衣,15,20
박,특급,鉑,"[[['금박'], ['박']]]",金,5,13
반,특급,鞶,"[[['가죽띠'], ['반']]]",革,10,19
반,특급,胖,"[[['살찔'], ['반']]]",肉,5,9
발,특급,茇,"[[['풀뿌리'], ['발']]]",艸,5,9
발,특급,浡,"[[['우쩍일어날'], ['발']]]",水,7,10
발,특급,軷,"[[['길제사'], ['발']]]",車,5,12
방,특급,厖,"[[['클'], ['방']]]",厂,7,9
방,특급,雱,"[[['눈내릴'], ['방']]]",雨,4,12
방,특급,逄,"[[['막을'], ['방']]]",辵,6,10
방,특급,魴,"[[['방어'], ['방']]]",魚,4,15
방,특급,幫,"[[['도울'], ['방']]]",巾,14,17
배,특급,桮,"[[['술잔'], ['배']]]",木,7,11
번,특급,翻,"[[['날', '뒤칠'], ['번']]]",羽,12,18
번,특급,蘩,"[[['흰쑥'], ['번']]]",艸,17,21
번,특급,袢,"[[['속옷'], ['번']]]",衣,5,10
번,특급,墦,"[[['무덤'], ['번']]]",土,12,15
범,특급,杋,"[[['나무이름'], ['범']]]",木,3,7
벽,특급,辟,"[[['물리칠'], ['벽']]]",辛,6,13
벽,특급,甓,"[[['벽돌'], ['벽']]]",瓦,13,18
변,특급,籩,"[[['제기이름'], ['변']]]",竹,19,25
변,특급,釆,"[[['나눌'], ['변']]]",釆,0,7
병,특급,荓,"[[['풀이름'], ['병']]]",艸,8,12
병,특급,怲,"[[['근심할'], ['병']]]",心,5,8
병,특급,迸,"[[['흩어질'], ['병']]]",辵,8,12
병,특급,缾,"[[['병'], ['병']]]",缶,8,14
보,특급,鴇,"[[['너새'], ['보']]]",鳥,4,15
보,특급,黼,"[[['수놓은옷'], ['보']]]",黹,7,19
복,특급,濮,"[[['물이름'], ['복']]]",水,14,17
복,특급,楅,"[[['뿔막이'], ['복']], [['뿔막이'], ['벽']]]",木,9,13
복,특급,葍,"[[['순무'], ['복']]]",艸,9,13
복,특급,扑,"[[['칠'], ['복']]]",手,2,5
복,특급,鍑,"[[['솥'], ['복']]]",金,9,17
봉,특급,菶,"[[['풀우거질'], ['봉']]]",艸,8,12
봉,특급,丰,"[[['예쁠'], ['봉']]]",丨,3,4
봉,특급,唪,"[[['크게웃을'], ['봉']]]",口,8,11
봉,특급,葑,"[[['순무'], ['봉']]]",艸,9,13
봉,특급,芃,"[[['풀무성할'], ['봉']]]",艸,3,7
부,특급,祔,"[[['합장할'], ['부']]]",示,5,10
부,특급,拊,"[[['어루만질'], ['부']]]",手,5,8
부,특급,痡,"[[['앓을'], ['부']]]",疒,7,12
부,특급,紑,"[[['옷깨끗할'], ['부']]]",糸,4,10
부,특급,鈇,"[[['작두', '도끼'], ['부']]]",金,4,12
부,특급,裒,"[[['모을'], ['부']]]",衣,7,13
부,특급,蜉,"[[['하루살이'], ['부']]]",虫,7,13
부,특급,芣,"[[['질경이'], ['부']]]",艸,4,8
부,특급,鮒,"[[['붕어'], ['부']]]",魚,5,16
부,특급,掊,"[[['헤칠'], ['부']]]",手,8,11
부,특급,罦,"[[['덮을'], ['부']]]",网,7,12
부,특급,俘,"[[['사로잡을'], ['부']]]",人,7,9
부,특급,桴,"[[['대마루'], ['부']]]",木,7,11
분,특급,幩,"[[['재갈장식'], ['분']]]",巾,13,16
분,특급,鼖,"[[['큰북'], ['분']]]",鼓,5,18
분,특급,饙,"[[['찐밥'], ['분']]]",食,13,22
분,특급,苯,"[[['우거질'], ['분']]]",艸,5,9
분,특급,蕡,"[[['열매많을'], ['분']]]",艸,12,16
분,특급,濆,"[[['물가'], ['분']]]",水,12,15
분,특급,棼,"[[['어지러울'], ['분']]]",木,8,12
분,특급,枌,"[[['흰느릅나무'], ['분']]]",木,4,8
분,특급,豶,"[[['불깐[去勢]돼지'], ['분']]]",豕,13,20
불,특급,紼,"[[['인끈'], ['불']]]",糸,5,11
불,특급,咈,"[[['어길'], ['불']]]",口,5,8
불,특급,紱,"[[['인끈'], ['불']]]",糸,5,11
불,특급,笰,"[[['수레가리개'], ['불']]]",竹,5,11
불,특급,巿,"[[['슬갑'], ['불']]]",巾,1,4
불,특급,黻,"[[['슬갑', '보불'], ['불']]]",黹,5,17
불,특급,茀,"[[['우거질'], ['불']]]",艸,5,9
불,특급,艴,"[[['성발끈낼'], ['불']], [['성발끈낼'], ['발']]]",色,5,11
불,특급,芾,"[[['슬갑', '우거질'], ['불']]]",艸,4,8
비,특급,閟,"[[['닫을'], ['비']]]",門,5,13
비,특급,剕,"[[['발벨'], ['비']]]",刀,8,10
비,특급,圮,"[[['무너질'], ['비']]]",土,3,6
비,특급,埤,"[[['더할'], ['비']]]",土,8,11
비,특급,庳,"[[['낮을'], ['비']]]",广,8,11
비,특급,悱,"[[['분할'], ['비']]]",心,8,11
비,특급,棐,"[[['도지개'], ['비']]]",木,8,12
비,특급,淠,"[[['물이름'], ['비']]]",水,8,11
비,특급,紕,"[[['꾸밀'], ['비']]]",糸,4,10
비,특급,腓,"[[['장딴지'], ['비']]]",肉,8,12
비,특급,俾,"[[['하여금'], ['비']]]",人,8,10
비,특급,轡,"[[['고삐'], ['비']]]",車,15,22
비,특급,痹,"[[['저릴'], ['비']]]",疒,8,13
비,특급,霏,"[[['눈펄펄내릴'], ['비']]]",雨,8,16
비,특급,騑,"[[['곁마'], ['비']]]",馬,8,18
비,특급,伾,"[[['힘셀'], ['비']]]",人,5,7
비,특급,奰,"[[['장대할'], ['비']]]",大,15,18
비,특급,岯,"[[['산겹칠'], ['비']]]",山,5,8
비,특급,朏,"[[['초승달'], ['비']]]",月,5,9
비,특급,畀,"[[['줄'], ['비']]]",田,3,8
비,특급,秠,"[[['검은기장'], ['비']]]",禾,5,10
비,특급,篚,"[[['대광주리'], ['비']]]",竹,10,16
비,특급,鞞,"[[['마상북'], ['비']], [['칼집'], ['병']]]",革,8,17
비,특급,駓,"[[['황부루'], ['비']]]",馬,5,15
비,특급,貔,"[[['맹수이름'], ['비']]]",豸,10,17
비,특급,羆,"[[['곰'], ['비']]]",网,14,19
비,특급,仳,"[[['떠날'], ['비']]]",人,4,6
빈,특급,繽,"[[['어지러울'], ['빈']]]",糸,14,20
빈,특급,邠,"[[['나라이름'], ['빈']]]",邑,4,7
빈,특급,璸,"[[['옥의무늬'], ['빈']]]",玉,14,18
빈,특급,儐,"[[['인도할'], ['빈']]]",人,14,16
빈,특급,擯,"[[['물리칠'], ['빈']]]",手,14,17
빈,특급,鬢,"[[['살쩍'], ['빈']]]",髟,14,24
빈,특급,豳,"[[['나라이름'], ['빈']]]",豕,10,17
빈,특급,蠙,"[[['진주조개'], ['빈']]]",虫,14,20
빈,특급,蘋,"[[['마름'], ['빈']]]",艸,16,20
사,특급,鯊,"[[['상어', '모래무지'], ['사']]]",魚,7,18
사,특급,耜,"[[['따비', '보습'], ['사']]]",耒,5,11
사,특급,笥,"[[['옷상자'], ['사']]]",竹,5,11
사,특급,戺,"[[['문지방'], ['사']]]",戶,3,7
사,특급,涘,"[[['물가'], ['사']]]",水,7,10
사,특급,簑,"[[['도롱이'], ['사']]]",竹,10,16
사,특급,傞,"[[['취한춤'], ['사']]]",人,10,12
사,특급,汜,"[[['늪'], ['사']]]",水,3,6
사,특급,榭,"[[['정자', '사당'], ['사']]]",木,10,14
사,특급,糸,"[[['실'], ['사']], [['가는실'], ['멱']]]",糸,0,6
사,특급,葸,"[[['겁낼'], ['사']]]",艸,9,13
사,특급,蓰,"[[['다섯곱'], ['사']]]",艸,11,15
사,특급,蹝,"[[['천천히걸을'], ['사']]]",足,11,18
삭,특급,鑠,"[[['쇠녹일'], ['삭']]]",金,15,23
산,특급,潸,"[[['눈물줄줄흘릴'], ['산']]]",水,12,15
삽,특급,歃,"[[['마실'], ['삽']]]",欠,9,13
상,특급,鱨,"[[['자가사리', '날치'], ['상']]]",魚,14,25
상,특급,塽,"[[['높고밝은땅'], ['상']]]",土,11,14
상,특급,殤,"[[['어려서죽을'], ['상']]]",歹,11,15
상,특급,顙,"[[['이마'], ['상']]]",頁,10,19
생,특급,眚,"[[['재앙'], ['생']]]",目,5,10
서,특급,鱮,"[[['연어'], ['서']]]",魚,14,25
서,특급,噬,"[[['씹을'], ['서']]]",口,13,16
서,특급,婿,"[[['사위'], ['서']]]",女,9,12
서,특급,湑,"[[['이슬맺힐'], ['서']]]",水,9,12
서,특급,澨,"[[['물가'], ['서']]]",水,13,16
서,특급,紓,"[[['늘어질'], ['서']]]",糸,4,10
서,특급,諝,"[[['슬기'], ['서']]]",言,9,16
서,특급,癙,"[[['근심병'], ['서']]]",疒,13,18
서,특급,藇,"[[['아름다울'], ['서']], [['마'], ['여']]]",艸,14,18
석,특급,鼫,"[[['다람쥐'], ['석']]]",鼠,5,18
석,특급,螫,"[[['쏠'], ['석']]]",虫,11,17
석,특급,裼,"[[['벗어맬'], ['석']], [['포대기'], ['체']]]",衣,8,13
석,특급,腊,"[[['육포'], ['석']]]",肉,8,12
석,특급,鉐,"[[['놋쇠'], ['석']]]",金,5,13
석,특급,舃,"[[['신'], ['석']]]",臼,6,12
선,특급,墡,"[[['흰흙'], ['선']]]",土,12,15
선,특급,愃,"[[['상쾌할'], ['선']], [['너그러울'], ['훤']]]",心,9,12
선,특급,僎,"[[['갖출'], ['선']], [['준작'], ['준']]]",人,12,14
선,특급,墠,"[[['제터'], ['선']]]",土,12,15
선,특급,毨,"[[['털갈'], ['선']]]",毛,6,10
선,특급,珗,"[[['옥돌'], ['선']]]",玉,6,10
설,특급,暬,"[[['설만할'], ['설']]]",日,11,15
설,특급,偰,"[[['맑을'], ['설']]]",人,9,11
설,특급,紲,"[[['고삐'], ['설']]]",糸,5,11
설,특급,挈,"[[['끌'], ['설']], [['이지러질'], ['계']]]",手,6,10
설,특급,絏,"[[['맬'], ['설']], [['소매'], ['예']]]",糸,6,12
섬,특급,憸,"[[['아첨할'], ['섬']]]",心,13,16
섭,특급,韘,"[[['깍지'], ['섭']]]",韋,9,18
성,특급,瑆,"[[['옥빛'], ['성']]]",玉,9,13
성,특급,騂,"[[['붉은소'], ['성']]]",馬,7,17
성,특급,娍,"[[['아름다울'], ['성']]]",女,7,10
세,특급,帨,"[[['수건'], ['세']]]",巾,7,10
소,특급,愬,"[[['하소연할'], ['소']], [['두려워할'], ['색']]]",心,10,14
소,특급,艘,"[[['배'], ['소']]]",舟,10,16
소,특급,蛸,"[[['갈거미'], ['소']]]",虫,7,13
소,특급,玿,"[[['아름다운옥'], ['소']]]",玉,5,9
소,특급,埽,"[[['쓸'], ['소']]]",土,8,11
소,특급,翛,"[[['날개소리'], ['소']]]",羽,7,13
소,특급,繅,"[[['고치켤'], ['소']]]",糸,11,17
소,특급,蠨,"[[['갈거미'], ['소']]]",虫,17,23
소,특급,霄,"[[['하늘'], ['소']]]",雨,7,15
소,특급,愫,"[[['정성'], ['소']]]",心,10,13
소,특급,慅,"[[['소란스러울'], ['소']], [['고달플'], ['초']]]",心,10,13
소,특급,柖,"[[['나무흔들릴'], ['소']]]",木,5,9
속,특급,餗,"[[['삶은나물'], ['속']]]",食,7,16
속,특급,樕,"[[['참나무'], ['속']]]",木,11,15
속,특급,蔌,"[[['푸성귀'], ['속']]]",艸,11,15
속,특급,觫,"[[['곱송그릴'], ['속']]]",角,7,14
속,특급,藚,"[[['쇠귀나물'], ['속']]]",艸,15,19
손,특급,飱,"[[['저녁밥'], ['손']]]",食,4,13
손,특급,飧,"[[['저녁밥', '물만밥'], ['손']]]",食,3,12
솔,특급,蟀,"[[['귀뚜라미'], ['솔']]]",虫,11,17
송,특급,竦,"[[['공경할', '두려울'], ['송']]]",立,7,12
쇄,특급,洒,"[[['뿌릴'], ['쇄']], [['씻을'], ['세']]]",水,6,9
쇄,특급,瑣,"[[['옥가루'], ['쇄']]]",玉,10,14
수,특급,魗,"[[['미워할'], ['수']], [['미워할'], ['추']]]",鬼,14,24
수,특급,叟,"[[['늙은이'], ['수']]]",又,7,9
수,특급,售,"[[['팔'], ['수']]]",口,8,11
수,특급,廋,"[[['숨길'], ['수']]]",广,9,12
수,특급,殳,"[[['창'], ['수']]]",殳,0,4
수,특급,濉,"[[['물이름'], ['수']], [['노려볼'], ['휴']]]",水,13,16
수,특급,睟,"[[['바로볼'], ['수']]]",目,8,13
수,특급,瞍,"[[['소경'], ['수']]]",目,9,14
수,특급,豎,"[[['세울'], ['수']]]",豆,8,15
수,특급,檖,"[[['산배'], ['수']]]",木,13,17
수,특급,繻,"[[['고운비단'], ['수']]]",糸,14,20
수,특급,穟,"[[['벼이삭'], ['수']]]",禾,13,18
숙,특급,橚,"[[['무성할'], ['숙']]]",木,13,17
숙,특급,俶,"[[['비롯할'], ['숙']]]",人,8,10
순,특급,漘,"[[['물가'], ['순']]]",水,11,14
순,특급,犉,"[[['입술검은누렁소'], ['순']]]",牛,8,12
순,특급,肫,"[[['광대뼈'], ['순']]]",肉,4,8
순,특급,郇,"[[['나라이름'], ['순']]]",邑,6,9
순,특급,鶉,"[[['메추리'], ['순']]]",鳥,8,19
슬,특급,璱,"[[['아름다운옥'], ['슬']]]",玉,13,17
습,특급,隰,"[[['진펄'], ['습']]]",阜,14,17
습,특급,熠,"[[['빛날'], ['습']]]",火,11,15
시,특급,諟,"[[['다스릴'], ['시']]]",言,9,16
시,특급,枲,"[[['수삼'], ['시']]]",木,5,9
시,특급,塒,"[[['홰'], ['시']]]",土,10,13
시,특급,啻,"[[['뿐'], ['시']]]",口,9,12
시,특급,兕,"[[['외뿔소'], ['시']]]",儿,6,8
시,특급,偲,"[[['힘쓸'], ['시']]]",人,9,11
시,특급,鳲,"[[['뻐꾸기'], ['시']]]",鳥,3,14
시,특급,釃,"[[['술거를'], ['시']]]",酉,19,26
시,특급,緦,"[[['시마(緦麻)'], ['시']]]",糸,9,15
식,특급,栻,"[[['점치는판'], ['식']]]",木,6,10
신,특급,駪,"[[['많을'], ['신']]]",馬,6,16
신,특급,贐,"[[['노자'], ['신']]]",貝,14,21
신,특급,矧,"[[['하물며'], ['신']]]",矢,4,9
신,특급,甡,"[[['수두룩할'], ['신']]]",生,5,10
신,특급,璶,"[[['옥돌'], ['신']]]",玉,14,18
신,특급,哂,"[[['웃을'], ['신']]]",口,6,9
실,특급,蟋,"[[['귀뚜라미'], ['실']]]",虫,11,17
심,특급,葚,"[[['오디'], ['심']]]",艸,9,13
심,특급,諗,"[[['고할'], ['심']]]",言,8,15
아,특급,迓,"[[['맞을'], ['아']]]",辵,4,8
악,특급,咢,"[[['깜짝놀랄'], ['악']]]",口,6,9
안,특급,鴈,"[[['기러기'], ['안']]]",鳥,4,15
안,특급,犴,"[[['들개', '옥(獄)'], ['안']]]",犬,3,6
알,특급,訐,"[[['들추어낼'], ['알']]]",言,3,10
알,특급,遏,"[[['막을'], ['알']]]",辵,9,13
알,특급,頞,"[[['콧대'], ['알']]]",頁,6,15
알,특급,歹,"[[['뼈앙상할'], ['알']], [['나쁠'], ['대']]]",歹,0,4
알,특급,戛,"[[['창', '어근버근할'], ['알']]]",戈,7,11
알,특급,揠,"[[['뽑을'], ['알']]]",手,9,12
암,특급,黯,"[[['검을'], ['암']]]",黑,9,21
앙,특급,泱,"[[['물깊고넓을'], ['앙']], [['흰구름일'], ['영']]]",水,5,8
앙,특급,盎,"[[['동이'], ['앙']]]",皿,5,10
앙,특급,鞅,"[[['가슴걸이'], ['앙']]]",革,5,14
앙,특급,卬,"[[['나'], ['앙']]]",卩,2,4
애,특급,餲,"[[['밥쉴'], ['애']]]",食,9,18
애,특급,藹,"[[['초목우거질'], ['애']]]",艸,16,20
애,특급,僾,"[[['비슷할', '돋보기'], ['애']]]",人,13,15
액,특급,頟,"[[['이마'], ['액']]]",頁,6,15
액,특급,戹,"[[['좁을'], ['액']]]",戶,1,5
액,특급,阨,"[[['막힐'], ['액']], [['좁을'], ['애']]]",阜,4,7
앵,특급,嚶,"[[['꾀꼬리소리'], ['앵']]]",口,17,20
약,특급,瀹,"[[['데칠', '지질'], ['약']]]",水,17,20
약,특급,籥,"[[['피리'], ['약']]]",竹,17,23
약,특급,禴,"[[['봄제사'], ['약']]]",示,17,22
양,특급,颺,"[[['날릴'], ['양']]]",風,9,18
양,특급,饟,"[[['건량'], ['양']]]",食,17,26
양,특급,昜,"[[['볕'], ['양']]]",日,5,9
양,특급,瀼,"[[['이슬많은모양'], ['양']]]",水,17,20
양,특급,漾,"[[['물출렁거릴'], ['양']]]",水,11,14
양,특급,鍚,"[[['말이마치장'], ['양']]]",金,9,17
어,특급,敔,"[[['막을'], ['어']]]",攴,7,11
어,특급,饇,"[[['배부를'], ['어']]]",食,11,20
어,특급,飫,"[[['배부를'], ['어']]]",食,4,13
어,특급,圉,"[[['마부'], ['어']]]",囗,8,11
억,특급,嶷,"[[['숙성할'], ['억']], [['산이름'], ['의']]]",山,14,17
언,특급,鰋,"[[['메기'], ['언']]]",魚,9,20
언,특급,唁,"[[['위문할'], ['언']]]",口,7,10
얼,특급,臬,"[[['문지방'], ['얼']]]",自,4,10
얼,특급,孽,"[[['서자'], ['얼']]]",子,17,20
얼,특급,臲,"[[['위태할'], ['얼']]]",自,10,16
엄,특급,閹,"[[['고자', '내시'], ['엄']]]",門,8,16
엄,특급,揜,"[[['가릴'], ['엄']]]",手,9,12
엄,특급,渰,"[[['구름일'], ['엄']]]",水,9,12
여,특급,旟,"[[['기'], ['여']]]",方,16,20
여,특급,鸒,"[[['갈까마귀'], ['여']]]",鳥,14,25
여,특급,洳,"[[['물이름', '축축할'], ['여']]]",水,6,9
여,특급,畬,"[[['세해된밭'], ['여']], [['따비밭'], ['사']]]",田,7,12
역,특급,鷊,"[[['칠면조'], ['역']]]",鳥,10,21
역,특급,鶂,"[[['거위소리'], ['역']], [['거위소리'], ['예']]]",鳥,8,19
역,특급,罭,"[[['물고기그물'], ['역']]]",网,8,13
역,특급,埸,"[[['지경', '밭두둑'], ['역']]]",土,8,11
역,특급,嶧,"[[['산이름'], ['역']]]",山,13,16
역,특급,棫,"[[['두릅나무'], ['역']]]",木,8,12
역,특급,晹,"[[['햇살약할'], ['역']]]",日,8,12
역,특급,淢,"[[['빨리흐를'], ['역']], [['해자'], ['혁']]]",水,8,11
역,특급,緎,"[[['혼솔'], ['역']]]",糸,8,14
역,특급,懌,"[[['기뻐할'], ['역']]]",心,13,16
역,특급,閾,"[[['문지방'], ['역']]]",門,8,16
연,특급,醼,"[[['잔치'], ['연']]]",酉,16,23
연,특급,蜎,"[[['벌레꿈틀거릴'], ['연']]]",虫,7,13
연,특급,掾,"[[['아전'], ['연']]]",手,9,12
연,특급,悁,"[[['성낼'], ['연']], [['조급할'], ['견']]]",心,7,10
연,특급,兗,"[[['땅이름'], ['연']]]",儿,7,9
열,특급,噎,"[[['목멜'], ['열']]]",口,12,15
염,특급,艷,"[[['고울'], ['염[艶]']]]",色,18,24
염,특급,饜,"[[['싫을', '배부를'], ['염']]]",食,14,23
염,특급,焱,"[[['불꽃'], ['염']], [['불꽃'], ['혁']]]",火,8,12
염,특급,檿,"[[['산뽕나무'], ['염']]]",木,14,18
염,특급,燄,"[[['불당길'], ['염']]]",火,12,16
염,특급,冉,"[[['나아갈'], ['염']]]",冂,3,5
엽,특급,饁,"[[['들밥먹일'], ['엽']]]",食,10,19
엽,특급,爗,"[[['빛날'], ['엽']]]",火,15,19
영,특급,咏,"[[['읊을'], ['영']]]",口,5,8
영,특급,嬴,"[[['가득할'], ['영']]]",女,13,16
영,특급,縈,"[[['얽힐'], ['영']]]",糸,10,16
영,특급,贏,"[[['남을'], ['영']]]",貝,13,20
영,특급,郢,"[[['땅이름'], ['영']]]",邑,7,10
영,특급,攖,"[[['찌를', '가까이할'], ['영']]]",手,17,20
예,특급,瘞,"[[['묻을'], ['예']]]",疒,10,15
예,특급,輗,"[[['멍에막이'], ['예']]]",車,8,15
예,특급,羿,"[[['사람이름'], ['예']]]",羽,3,9
예,특급,橤,"[[['드리울'], ['예']]]",木,12,16
예,특급,堄,"[[['성가퀴'], ['예']]]",土,8,11
예,특급,勩,"[[['수고로울'], ['예']], [['수고로울'], ['이']]]",力,12,14
예,특급,麑,"[[['사슴새끼'], ['예']]]",鹿,8,19
예,특급,鷖,"[[['갈매기'], ['예']]]",鳥,11,22
예,특급,蚋,"[[['모기'], ['예']]]",虫,4,10
예,특급,蕊,"[[['꽃술'], ['예']]]",艸,12,16
예,특급,翳,"[[['가릴'], ['예']]]",羽,11,17
예,특급,睨,"[[['흘겨볼'], ['예']]]",目,8,13
예,특급,蓺,"[[['심을'], ['예']]]",艸,11,15
오,특급,珸,"[[['아름다운돌'], ['오']]]",玉,7,11
오,특급,忤,"[[['거스를'], ['오']]]",心,4,7
오,특급,汙,"[[['더러울'], ['오']]]",水,3,6
오,특급,隩,"[[['감출'], ['오']]]",阜,13,16
오,특급,嗸,"[[['시끄러울'], ['오']]]",口,11,14
오,특급,杇,"[[['흙손'], ['오']]]",木,3,7
오,특급,奡,"[[['거만할'], ['오']]]",大,9,12
옥,특급,鋈,"[[['도금할'], ['옥']]]",金,7,15
온,특급,韞,"[[['감출'], ['온']]]",韋,10,19
온,특급,慍,"[[['성낼'], ['온']]]",心,10,13
온,특급,媼,"[[['할미'], ['온']]]",女,10,13
온,특급,昷,"[[['온화할'], ['온']]]",日,5,9
온,특급,醞,"[[['술빚을'], ['온']]]",酉,10,17
올,특급,杌,"[[['가지없는나무', '위태로울'], ['올']]]",木,3,7
올,특급,扤,"[[['움직일'], ['올']]]",手,3,6
올,특급,卼,"[[['위태할'], ['올']]]",卩,7,9
옹,특급,灉,"[[['물이름'], ['옹']]]",水,18,21
옹,특급,雝,"[[['화할', '할미새'], ['옹']]]",隹,10,18
옹,특급,廱,"[[['막힐'], ['옹']]]",广,18,21
옹,특급,顒,"[[['우러를'], ['옹']]]",頁,9,18
와,특급,吪,"[[['움직일'], ['와']]]",口,4,7
완,특급,婠,"[[['품성좋을'], ['완']]]",女,8,11
완,특급,盌,"[[['주발'], ['완']]]",皿,5,10
완,특급,垸,"[[['회섞어바를'], ['완']]]",土,7,10
왜,특급,騧,"[[['공골말'], ['왜']]]",馬,9,19
요,특급,徭,"[[['구실'], ['요']]]",彳,10,13
요,특급,蕘,"[[['나무할'], ['요']]]",艸,12,16
요,특급,喓,"[[['벌레소리'], ['요']]]",口,9,12
요,특급,殀,"[[['일찍죽을'], ['요']]]",歹,4,8
요,특급,葽,"[[['아기풀'], ['요']]]",艸,9,13
요,특급,鷕,"[[['암꿩이울'], ['요']]]",鳥,11,22
요,특급,徼,"[[['구할'], ['요']], [['변방'], ['교']]]",彳,13,16
용,특급,鄘,"[[['나라이름'], ['용']]]",邑,11,14
용,특급,宂,"[[['일없을', '번잡할'], ['용']]]",宀,2,5
용,특급,踴,"[[['뛸'], ['용']]]",足,9,16
우,특급,盱,"[[['눈부릅뜰'], ['우']]]",目,3,8
우,특급,吁,"[[['탄식할'], ['우']]]",口,3,6
우,특급,俁,"[[['클'], ['우']]]",人,7,9
우,특급,堣,"[[['땅이름'], ['우']]]",土,9,12
우,특급,楀,"[[['나무이름'], ['우']]]",木,9,13
우,특급,耦,"[[['짝'], ['우']]]",耒,9,15
우,특급,訏,"[[['속일'], ['우']]]",言,3,10
우,특급,懮,"[[['근심할'], ['우']]]",心,15,18
우,특급,噳,"[[['떼지을', '웃는모양'], ['우']]]",口,13,16
우,특급,麌,"[[['수사슴', '떼지어모일'], ['우']]]",鹿,7,18
우,특급,麀,"[[['암사슴'], ['우']]]",鹿,2,13
우,특급,踽,"[[['홀로걸을'], ['우']]]",足,9,16
우,특급,耰,"[[['고무래'], ['우']]]",耒,15,21
우,특급,訧,"[[['허물'], ['우']]]",言,4,11
욱,특급,稢,"[[['서직무성할'], ['욱']]]",禾,8,13
욱,특급,薁,"[[['머루'], ['욱']]]",艸,13,17
욱,특급,勗,"[[['힘쓸'], ['욱']]]",力,9,11
욱,특급,燠,"[[['더울'], ['욱']]]",火,13,17
운,특급,沄,"[[['물콸콸흐를'], ['운']]]",水,4,7
운,특급,篔,"[[['왕대'], ['운']]]",竹,10,16
울,특급,菀,"[[['무성할'], ['울']], [['동산'], ['원']], [['개미취'], ['완']]]",艸,8,12
원,특급,黿,"[[['큰자라'], ['원']]]",黽,4,17
원,특급,騵,"[[['붉은말'], ['원']]]",馬,10,20
월,특급,刖,"[[['발꿈치벨'], ['월']]]",刀,4,6
월,특급,軏,"[[['멍에막이'], ['월']]]",車,3,10
위,특급,藯,"[[['익모초'], ['위']]]",艸,15,19
위,특급,韡,"[[['밝고성한모양'], ['위']]]",韋,12,21
위,특급,喟,"[[['한숨쉴'], ['위']]]",口,9,12
위,특급,煒,"[[['빛날'], ['위']]]",火,9,13
위,특급,闈,"[[['대궐안작은문'], ['위']]]",門,9,17
유,특급,滺,"[[['물흐르는모양'], ['유']]]",水,11,14
유,특급,秞,"[[['곡식무성할'], ['유']]]",禾,5,10
유,특급,濰,"[[['물이름'], ['유']]]",水,14,17
유,특급,褎,"[[['옷잘입을', '나아갈'], ['유']], [['소매'], ['수']]]",衣,9,15
유,특급,槱,"[[['화톳불놓을'], ['유']]]",木,11,15
유,특급,楰,"[[['산유자나무'], ['유']]]",木,8,12
유,특급,曘,"[[['햇빛'], ['유']]]",日,14,18
유,특급,卣,"[[['술통'], ['유']]]",卜,5,7
유,특급,龥,"[[['부르짖을'], ['유']]]",龠,9,26
유,특급,籲,"[[['부르짖을'], ['유']]]",竹,26,32
유,특급,黝,"[[['검푸를'], ['유']]]",黑,5,17
유,특급,醹,"[[['술맛진할'], ['유']]]",酉,14,21
유,특급,莠,"[[['가라지'], ['유']]]",艸,7,11
유,특급,輶,"[[['가벼운수레'], ['유']]]",車,9,16
유,특급,鮪,"[[['상어'], ['유']]]",魚,6,17
유,특급,窬,"[[['판장문'], ['유']]]",穴,9,14
유,특급,緌,"[[['갓끈'], ['유']]]",糸,8,14
유,특급,呦,"[[['사슴울'], ['유']]]",口,5,8
유,특급,囿,"[[['동산'], ['유']]]",囗,6,9
유,특급,帷,"[[['휘장', '장막'], ['유']]]",巾,8,11
유,특급,揉,"[[['휠'], ['유']]]",手,9,12
유,특급,牖,"[[['깨우칠', '창'], ['유']]]",片,11,15
유,특급,羑,"[[['인도할'], ['유']]]",羊,3,9
윤,특급,狁,"[[['오랑캐이름'], ['윤']]]",犬,4,7
윤,특급,阭,"[[['높을'], ['윤']]]",阜,4,7
율,특급,繘,"[[['두레박줄'], ['율']]]",糸,12,18
율,특급,驈,"[[['샅흰검은말'], ['율']]]",馬,12,22
율,특급,汩,"[[['물흐를'], ['율']], [['빠질'], ['골']]]",水,4,7
율,특급,鴥,"[[['빨리날'], ['율']]]",鳥,5,16
은,특급,嚚,"[[['어리석을'], ['은']]]",口,15,18
은,특급,憖,"[[['물을', '원할'], ['은']]]",心,12,16
은,특급,檼,"[[['마룻대', '도지개'], ['은']]]",木,14,18
은,특급,溵,"[[['물이름'], ['은']]]",水,10,13
은,특급,訔,"[[['언쟁할'], ['은']]]",言,3,10
읍,특급,挹,"[[['뜰', '읍할'], ['읍']]]",手,7,10
읍,특급,浥,"[[['젖을'], ['읍']]]",水,7,10
의,특급,猗,"[[['불깐개'], ['의']], [['부드러울'], ['아']]]",犬,8,11
의,특급,饐,"[[['밥쉴'], ['의']], [['밥쉴'], ['애']]]",食,12,21
의,특급,扆,"[[['병풍'], ['의']]]",戶,6,10
의,특급,薿,"[[['우거질'], ['의']], [['우거질'], ['억']]]",艸,14,18
의,특급,劓,"[[['코벨'], ['의']]]",刀,14,16
이,특급,洟,"[[['콧물'], ['이']]]",水,6,9
이,특급,詒,"[[['줄'], ['이']], [['속일'], ['태']]]",言,5,12
