main_sound,level,hanja,meaning,radical,strokes,total_strokes
반,특급Ⅱ,泮,"[[['얼음풀릴', '학교'], ['반']]]",水,5,8
반,특급Ⅱ,盼,"[[['눈예쁠'], ['반']]]",目,4,9
반,특급Ⅱ,磐,"[[['너럭바위'], ['반']]]",石,10,15
방,특급Ⅱ,蒡,"[[['우엉'], ['방']]]",艸,10,14
방,특급Ⅱ,滂,"[[['비퍼부을'], ['방']]]",水,10,13
방,특급Ⅱ,磅,"[[['돌떨어지는소리'], ['방']]]",石,10,15
방,특급Ⅱ,舫,"[[['쌍배'], ['방']]]",舟,4,10
방,특급Ⅱ,蚌,"[[['조개'], ['방']]]",虫,4,10
배,특급Ⅱ,裴,"[[['성[裵]'], ['배']]]",衣,8,14
배,특급Ⅱ,盃,"[[['잔[杯]'], ['배']]]",皿,4,9
배,특급Ⅱ,褙,"[[['배자'], ['배']]]",衣,9,14
배,특급Ⅱ,焙,"[[['불쬘'], ['배']]]",火,8,12
백,특급Ⅱ,栢,"[[['측백[柏]'], ['백']]]",木,6,10
백,특급Ⅱ,佰,"[[['우두머리'], ['백']]]",人,6,8
번,특급Ⅱ,樊,"[[['울'], ['번']]]",木,11,15
번,특급Ⅱ,燔,"[[['구울'], ['번']]]",火,12,16
번,특급Ⅱ,幡,"[[['기'], ['번']]]",巾,12,15
법,특급Ⅱ,琺,"[[['법랑'], ['법']]]",玉,8,12
벽,특급Ⅱ,霹,"[[['벼락'], ['벽']]]",雨,13,21
벽,특급Ⅱ,蘗,"[[['황경나무'], ['벽']]]",艸,17,21
벽,특급Ⅱ,檗,"[[['황벽나무'], ['벽']]]",木,13,17
변,특급Ⅱ,騈,"[[['쌍말'], ['변']], [['나란히할'], ['병']]]",馬,8,18
별,특급Ⅱ,鱉,"[[['자라[鼈]'], ['별']]]",魚,12,23
병,특급Ⅱ,棅,"[[['자루[柄]'], ['병']]]",木,8,12
병,특급Ⅱ,幷,"[[['아우를'], ['병']]]",干,5,8
병,특급Ⅱ,輧,"[[['수레'], ['병']]]",車,8,15
보,특급Ⅱ,褓,"[[['포대기'], ['보']]]",衣,9,14
보,특급Ⅱ,湺,"[[['사람이름'], ['보']]]",水,9,12
보,특급Ⅱ,珤,"[[['보배[寶]'], ['보']]]",玉,6,10
복,특급Ⅱ,輹,"[[['바퀴통'], ['복']]]",車,9,16
복,특급Ⅱ,宓,"[[['성(姓)'], ['복']]]",宀,5,8
복,특급Ⅱ,蔔,"[[['무'], ['복']]]",艸,11,15
복,특급Ⅱ,茯,"[[['복령'], ['복']]]",艸,6,10
볼,특급Ⅱ,乶,"[[['땅이름'], ['볼']]]",乙,7,8
봉,특급Ⅱ,琫,"[[['칼장식'], ['봉']]]",玉,8,12
봉,특급Ⅱ,峰,"[[['멧부리'], ['봉']]]",山,7,10
봉,특급Ⅱ,熢,"[[['내자옥할'], ['봉']]]",火,11,15
부,특급Ⅱ,孚,"[[['믿을'], ['부']]]",子,4,7
부,특급Ⅱ,鳧,"[[['물오리'], ['부']]]",鳥,2,13
부,특급Ⅱ,趺,"[[['가부좌할'], ['부']]]",足,4,11
부,특급Ⅱ,艀,"[[['거룻배'], ['부']]]",舟,7,13
부,특급Ⅱ,溥,"[[['넓을'], ['부']]]",水,10,13
부,특급Ⅱ,缶,"[[['장군'], ['부']]]",缶,0,6
부,특급Ⅱ,莩,"[[['갈청'], ['부']], [['굶어죽을'], ['표']]]",艸,7,11
분,특급Ⅱ,昐,"[[['햇빛'], ['분']]]",日,4,8
분,특급Ⅱ,汾,"[[['물이름'], ['분']]]",水,4,7
분,특급Ⅱ,賁,"[[['클'], ['분']], [['꾸밀'], ['비']]]",貝,5,12
비,특급Ⅱ,斐,"[[['아롱질'], ['비']]]",文,8,12
비,특급Ⅱ,榧,"[[['비자나무'], ['비']]]",木,10,14
비,특급Ⅱ,枇,"[[['비파나무'], ['비']]]",木,4,8
비,특급Ⅱ,粃,"[[['쭉정이'], ['비']]]",米,4,10
비,특급Ⅱ,菲,"[[['엷을'], ['비']]]",艸,8,12
비,특급Ⅱ,秘,"[[['숨길[祕]'], ['비']]]",禾,5,10
비,특급Ⅱ,毗,"[[['도울'], ['비']]]",比,5,9
빈,특급Ⅱ,檳,"[[['빈랑나무'], ['빈']]]",木,14,18
빈,특급Ⅱ,浜,"[[['물가'], ['빈']]]",水,7,10
빈,특급Ⅱ,牝,"[[['암컷'], ['빈']]]",牛,2,6
빈,특급Ⅱ,玭,"[[['진주'], ['빈']]]",玉,4,8
빈,특급Ⅱ,斌,"[[['빛날'], ['빈']]]",文,8,12
빙,특급Ⅱ,騁,"[[['달릴'], ['빙']]]",馬,7,17
사,특급Ⅱ,篩,"[[['체'], ['사']]]",竹,10,16
사,특급Ⅱ,肆,"[[['방자할', '베풀'], ['사']]]",聿,7,13
사,특급Ⅱ,俟,"[[['기다릴'], ['사']]]",人,7,9
사,특급Ⅱ,渣,"[[['찌끼'], ['사']]]",水,9,12
사,특급Ⅱ,梭,"[[['북[織具]'], ['사']]]",木,7,11
사,특급Ⅱ,柶,"[[['숟가락', '윷'], ['사']]]",木,5,9
사,특급Ⅱ,僿,"[[['잘게부술'], ['사']], [['잘게부술'], ['새']]]",人,13,15
사,특급Ⅱ,裟,"[[['가사(袈裟)'], ['사']]]",衣,7,13
사,특급Ⅱ,砂,"[[['모래'], ['사']]]",石,4,9
사,특급Ⅱ,乍,"[[['잠깐'], ['사']]]",丿,4,5
사,특급Ⅱ,莎,"[[['사초'], ['사']]]",艸,7,11
사,특급Ⅱ,伺,"[[['엿볼'], ['사']]]",人,5,7
사,특급Ⅱ,駟,"[[['사마(駟馬)'], ['사']]]",馬,5,15
산,특급Ⅱ,汕,"[[['오구'], ['산']]]",水,3,6
산,특급Ⅱ,蒜,"[[['마늘'], ['산']]]",艸,10,14
산,특급Ⅱ,霰,"[[['싸락눈'], ['산']]]",雨,12,20
살,특급Ⅱ,乷,"[[['땅이름'], ['살']]]",乙,7,8
삼,특급Ⅱ,衫,"[[['적삼'], ['삼']]]",衣,3,8
삼,특급Ⅱ,杉,"[[['삼나무'], ['삼']]]",木,3,7
삼,특급Ⅱ,芟,"[[['풀벨'], ['삼']]]",艸,4,8
삽,특급Ⅱ,鈒,"[[['새길'], ['삽']]]",金,4,12
삽,특급Ⅱ,颯,"[[['바람소리'], ['삽']]]",風,5,14
상,특급Ⅱ,牀,"[[['평상[床]'], ['상']]]",爿,4,8
상,특급Ⅱ,峠,"[[['고개'], ['상']]]",山,6,9
상,특급Ⅱ,橡,"[[['상수리'], ['상']]]",木,12,16
상,특급Ⅱ,廂,"[[['곁채'], ['상']]]",广,9,12
상,특급Ⅱ,湘,"[[['물이름'], ['상']]]",水,9,12
새,특급Ⅱ,賽,"[[['굿할'], ['새']]]",貝,10,17
색,특급Ⅱ,穡,"[[['거둘'], ['색']]]",禾,13,18
생,특급Ⅱ,笙,"[[['생황'], ['생']]]",竹,5,11
서,특급Ⅱ,絮,"[[['솜'], ['서']], [['성'], ['여']]]",糸,6,12
서,특급Ⅱ,筮,"[[['점대'], ['서']]]",竹,7,13
서,특급Ⅱ,栖,"[[['깃들일[棲]'], ['서']]]",木,6,10
서,특급Ⅱ,鋤,"[[['호미'], ['서']]]",金,7,15
서,특급Ⅱ,墅,"[[['농막'], ['서']]]",土,11,14
서,특급Ⅱ,捿,"[[['깃들일'], ['서']]]",手,8,11
석,특급Ⅱ,蓆,"[[['클'], ['석']]]",艸,10,14
석,특급Ⅱ,汐,"[[['조수'], ['석']]]",水,3,6
석,특급Ⅱ,淅,"[[['쌀일'], ['석']]]",水,8,11
선,특급Ⅱ,詵,"[[['말전할', '많을'], ['선']]]",言,6,13
선,특급Ⅱ,僊,"[[['춤훨훨출'], ['선']]]",人,11,13
선,특급Ⅱ,鐥,"[[['대야'], ['선']]]",金,12,20
선,특급Ⅱ,琁,"[[['옥'], ['선']]]",玉,7,11
선,특급Ⅱ,蟬,"[[['매미'], ['선']]]",虫,12,18
선,특급Ⅱ,蘚,"[[['이끼'], ['선']]]",艸,17,21
선,특급Ⅱ,饍,"[[['반찬[膳]'], ['선']]]",食,12,21
선,특급Ⅱ,癬,"[[['버짐'], ['선']]]",疒,17,22
선,특급Ⅱ,嬋,"[[['고울'], ['선']]]",女,12,15
선,특급Ⅱ,跣,"[[['맨발'], ['선']]]",足,6,13
선,특급Ⅱ,渲,"[[['바림'], ['선']]]",水,9,12
선,특급Ⅱ,敾,"[[['사람이름'], ['선']]]",攴,12,16
설,특급Ⅱ,齧,"[[['깨물'], ['설']]]",齒,6,21
설,특급Ⅱ,褻,"[[['무람없을'], ['설']]]",衣,11,17
설,특급Ⅱ,楔,"[[['문설주'], ['설']]]",木,9,13
섬,특급Ⅱ,贍,"[[['넉넉할'], ['섬']]]",貝,13,20
성,특급Ⅱ,惺,"[[['깨달을'], ['성']]]",心,9,12
성,특급Ⅱ,腥,"[[['비릴'], ['성']]]",肉,9,13
성,특급Ⅱ,珹,"[[['옥이름'], ['성']]]",玉,7,11
성,특급Ⅱ,宬,"[[['서고'], ['성']]]",宀,7,10
성,특급Ⅱ,猩,"[[['성성이'], ['성']]]",犬,9,12
성,특급Ⅱ,筬,"[[['바디'], ['성']]]",竹,7,13
세,특급Ⅱ,笹,"[[['가는대[細竹]'], ['세']]]",竹,5,11
소,특급Ⅱ,嘯,"[[['휘파람'], ['소']]]",口,12,15
소,특급Ⅱ,瀟,"[[['물이름'], ['소']]]",水,16,19
소,특급Ⅱ,銷,"[[['쇠녹일'], ['소']]]",金,7,15
소,특급Ⅱ,溯,"[[['거슬러올라갈'], ['소']]]",水,10,13
소,특급Ⅱ,篠,"[[['조릿대'], ['소']]]",竹,10,16
소,특급Ⅱ,韶,"[[['풍류', '아름다울'], ['소']]]",音,5,14
소,특급Ⅱ,炤,"[[['밝을'], ['소']], [['비출'], ['조']]]",火,5,9
속,특급Ⅱ,涑,"[[['물이름'], ['속']]]",水,7,10
속,특급Ⅱ,謖,"[[['일어날'], ['속']]]",言,10,17
손,특급Ⅱ,蓀,"[[['향풀'], ['손']]]",艸,10,14
손,특급Ⅱ,巽,"[[['부드러울'], ['손']]]",己,9,12
손,특급Ⅱ,飡,"[[['밥'], ['손']], [['벼슬이름'], ['찬']]]",食,2,11
송,특급Ⅱ,淞,"[[['물이름'], ['송']]]",水,8,11
쇠,특급Ⅱ,釗,"[[['쇠'], ['쇠']]]",金,2,10
수,특급Ⅱ,蓚,"[[['수산'], ['수']]]",艸,10,14
수,특급Ⅱ,綬,"[[['인끈'], ['수']]]",糸,8,14
수,특급Ⅱ,綏,"[[['편안할'], ['수']], [['기드리움'], ['유']]]",糸,7,13
수,특급Ⅱ,琇,"[[['옥돌'], ['수']]]",玉,7,11
수,특급Ⅱ,鬚,"[[['수염'], ['수']]]",髟,12,22
수,특급Ⅱ,漱,"[[['양치할'], ['수']]]",水,11,14
수,특급Ⅱ,峀,"[[['산굴[岫]'], ['수']]]",山,5,8
수,특급Ⅱ,銹,"[[['쇳녹날'], ['수']]]",金,7,15
수,특급Ⅱ,嗽,"[[['기침할'], ['수']]]",口,11,14
수,특급Ⅱ,邃,"[[['깊을'], ['수']]]",辵,14,18
수,특급Ⅱ,璲,"[[['패옥'], ['수']]]",玉,13,17
수,특급Ⅱ,藪,"[[['숲'], ['수']]]",艸,15,19
수,특급Ⅱ,隧,"[[['길[路]'], ['수']]]",阜,13,16
수,특급Ⅱ,讐,"[[['원수'], ['수']]]",言,16,23
수,특급Ⅱ,燧,"[[['봉화'], ['수']]]",火,13,17
수,특급Ⅱ,茱,"[[['수유'], ['수']]]",艸,6,10
수,특급Ⅱ,岫,"[[['산굴'], ['수']]]",山,5,8
수,특급Ⅱ,脩,"[[['길[長]'], ['수']]]",肉,7,11
숙,특급Ⅱ,琡,"[[['옥이름'], ['숙']]]",玉,8,12
숙,특급Ⅱ,璹,"[[['옥그릇'], ['숙']]]",玉,14,18
숙,특급Ⅱ,潚,"[[['물맑을'], ['숙']]]",水,13,16
순,특급Ⅱ,詢,"[[['물을'], ['순']]]",言,6,13
순,특급Ⅱ,錞,"[[['악기이름'], ['순']]]",金,8,16
순,특급Ⅱ,徇,"[[['부릴', '조리돌릴'], ['순']]]",彳,6,9
순,특급Ⅱ,恂,"[[['미쁠', '무서울'], ['순']]]",心,6,9
순,특급Ⅱ,栒,"[[['나무이름'], ['순']]]",木,6,10
순,특급Ⅱ,楯,"[[['난간'], ['순']]]",木,9,13
순,특급Ⅱ,橓,"[[['무궁화나무'], ['순']]]",木,12,16
순,특급Ⅱ,蓴,"[[['순채'], ['순']]]",艸,11,15
순,특급Ⅱ,諄,"[[['거듭이를'], ['순']]]",言,8,15
순,특급Ⅱ,蕣,"[[['무궁화'], ['순']]]",艸,12,16
술,특급Ⅱ,鉥,"[[['돗바늘'], ['술']]]",金,5,13
숭,특급Ⅱ,嵩,"[[['산높을'], ['숭']]]",山,10,13
숭,특급Ⅱ,崧,"[[['산높을'], ['숭']]]",山,8,11
슬,특급Ⅱ,蝨,"[[['이'], ['슬']]]",虫,9,15
습,특급Ⅱ,褶,"[[['사마치', '주름'], ['습']], [['겹옷'], ['첩']]]",衣,11,16
승,특급Ⅱ,陞,"[[['오를'], ['승']]]",阜,7,10
승,특급Ⅱ,蠅,"[[['파리'], ['승']]]",虫,13,19
시,특급Ⅱ,豕,"[[['돼지'], ['시']]]",豕,0,7
시,특급Ⅱ,恃,"[[['믿을'], ['시']]]",心,6,9
시,특급Ⅱ,翅,"[[['날개'], ['시']]]",羽,4,10
시,특급Ⅱ,蒔,"[[['모종할'], ['시']]]",艸,10,14
시,특급Ⅱ,蓍,"[[['시초'], ['시']]]",艸,10,14
시,특급Ⅱ,尸,"[[['주검'], ['시']]]",尸,0,3
시,특급Ⅱ,嘶,"[[['말울', '목쉴'], ['시']]]",口,12,15
시,특급Ⅱ,屎,"[[['똥'], ['시']]]",尸,6,9
식,특급Ⅱ,寔,"[[['이(是)'], ['식']]]",宀,9,12
식,특급Ⅱ,篒,"[[['땅이름'], ['식']]]",竹,9,15
식,특급Ⅱ,埴,"[[['찰흙'], ['식']], [['찰흙'], ['치']]]",土,8,11
신,특급Ⅱ,侁,"[[['걷는모양'], ['신']]]",人,6,8
신,특급Ⅱ,莘,"[[['세신[細辛]'], ['신']]]",艸,7,11
신,특급Ⅱ,藎,"[[['조개풀'], ['신']]]",艸,14,18
심,특급Ⅱ,芯,"[[['골풀'], ['심']]]",艸,4,8
심,특급Ⅱ,諶,"[[['믿을'], ['심']]]",言,9,16
심,특급Ⅱ,沁,"[[['스며들'], ['심']]]",水,4,7
아,특급Ⅱ,娥,"[[['예쁠'], ['아']]]",女,7,10
아,특급Ⅱ,峨,"[[['산높을'], ['아']]]",山,7,10
아,특급Ⅱ,莪,"[[['다북쑥'], ['아']]]",艸,7,11
아,특급Ⅱ,蛾,"[[['누에나방'], ['아']]]",虫,7,13
아,특급Ⅱ,鴉,"[[['갈까마귀'], ['아']]]",鳥,4,15
아,특급Ⅱ,鵝,"[[['거위'], ['아']]]",鳥,7,18
악,특급Ⅱ,嶽,"[[['큰산[岳]'], ['악']]]",山,14,17
악,특급Ⅱ,渥,"[[['비젖을', '두터울'], ['악']]]",水,9,12
악,특급Ⅱ,鰐,"[[['악어'], ['악']]]",魚,9,20
악,특급Ⅱ,幄,"[[['장막(帳幕)'], ['악']]]",巾,9,12
악,특급Ⅱ,鍔,"[[['칼날'], ['악']]]",金,9,17
악,특급Ⅱ,鄂,"[[['땅이름'], ['악']]]",邑,9,12
악,특급Ⅱ,齷,"[[['악착할'], ['악']]]",齒,9,24
안,특급Ⅱ,鮟,"[[['아귀'], ['안']]]",魚,6,17
암,특급Ⅱ,菴,"[[['암자'], ['암']]]",艸,8,12
암,특급Ⅱ,岩,"[[['바위[巖]'], ['암']]]",山,5,8
암,특급Ⅱ,唵,"[[['움켜먹을'], ['암']]]",口,8,11
압,특급Ⅱ,狎,"[[['친압할'], ['압']]]",犬,5,8
앙,특급Ⅱ,昻,"[[['높을[昂]'], ['앙']]]",日,5,9
애,특급Ⅱ,碍,"[[['거리낄[礙]'], ['애']]]",石,8,13
애,특급Ⅱ,厓,"[[['언덕'], ['애']]]",厂,6,8
액,특급Ⅱ,掖,"[[['낄', '겨드랑이'], ['액']]]",手,8,11
앵,특급Ⅱ,罌,"[[['양병'], ['앵']]]",缶,14,20
앵,특급Ⅱ,鸚,"[[['앵무새'], ['앵']]]",鳥,17,28
야,특급Ⅱ,椰,"[[['야자나무'], ['야']]]",木,9,13
약,특급Ⅱ,蒻,"[[['부들'], ['약']]]",艸,10,14
양,특급Ⅱ,瀁,"[[['물깊을'], ['양']]]",水,15,18
양,특급Ⅱ,佯,"[[['거짓'], ['양']]]",人,6,8
양,특급Ⅱ,敭,"[[['날릴[揚]'], ['양']]]",攴,9,13
양,특급Ⅱ,暘,"[[['해돋을'], ['양']]]",日,9,13
양,특급Ⅱ,禳,"[[['빌[祈]'], ['양']]]",示,17,22
양,특급Ⅱ,痒,"[[['가려울[癢]'], ['양']]]",疒,6,11
양,특급Ⅱ,穰,"[[['볏줄기'], ['양']]]",禾,17,22
양,특급Ⅱ,煬,"[[['녹일'], ['양']]]",火,9,13
어,특급Ⅱ,齬,"[[['이어긋날'], ['어']]]",齒,7,22
어,특급Ⅱ,馭,"[[['말부릴'], ['어']]]",馬,2,12
억,특급Ⅱ,檍,"[[['참죽나무'], ['억']]]",木,13,17
언,특급Ⅱ,偃,"[[['쓰러질'], ['언']]]",人,9,11
얼,특급Ⅱ,蘖,"[[['싹'], ['얼']]]",艸,17,21
얼,특급Ⅱ,孼,"[[['서자'], ['얼']]]",子,16,19
엄,특급Ⅱ,淹,"[[['담글'], ['엄']]]",水,8,11
엄,특급Ⅱ,俺,"[[['나'], ['엄']]]",人,8,10
업,특급Ⅱ,嶪,"[[['산높을'], ['업']]]",山,13,16
여,특급Ⅱ,璵,"[[['옥'], ['여']]]",玉,14,18
여,특급Ⅱ,艅,"[[['배이름'], ['여']]]",舟,7,13
여,특급Ⅱ,轝,"[[['수레[輿]'], ['여']]]",車,14,21
여,특급Ⅱ,歟,"[[['어조사'], ['여']]]",欠,14,18
여,특급Ⅱ,茹,"[[['꼭두서니'], ['여']]]",艸,6,10
여,특급Ⅱ,礖,"[[['돌'], ['여']]]",石,14,19
연,특급Ⅱ,嚥,"[[['침삼킬'], ['연']]]",口,16,19
연,특급Ⅱ,縯,"[[['길'], ['연']], [['당길'], ['인']]]",糸,11,17
연,특급Ⅱ,烟,"[[['연기[煙 ]'], ['연']]]",火,6,10
연,특급Ⅱ,涓,"[[['졸졸흐를'], ['연']]]",水,7,10
연,특급Ⅱ,挻,"[[['당길'], ['연']]]",手,7,10
연,특급Ⅱ,堧,"[[['빈땅'], ['연']]]",土,9,12
연,특급Ⅱ,沇,"[[['물이름'], ['연']]]",水,4,7
연,특급Ⅱ,娟,"[[['예쁠'], ['연']]]",女,7,10
연,특급Ⅱ,涎,"[[['침'], ['연']]]",水,7,10
염,특급Ⅱ,剡,"[[['날카로울'], ['염']]]",刀,8,10
염,특급Ⅱ,琰,"[[['옥'], ['염']]]",玉,8,12
염,특급Ⅱ,苒,"[[['풀우거질'], ['염']]]",艸,5,9
염,특급Ⅱ,髥,"[[['구레나룻'], ['염']]]",髟,4,14
엽,특급Ⅱ,曄,"[[['빛날'], ['엽']]]",日,11,15
영,특급Ⅱ,渶,"[[['물이름'], ['영']]]",水,9,12
영,특급Ⅱ,濚,"[[['물졸졸흐를'], ['영']]]",水,14,17
영,특급Ⅱ,嶸,"[[['산가파를'], ['영']]]",山,14,17
영,특급Ⅱ,楹,"[[['기둥'], ['영']]]",木,9,13
영,특급Ⅱ,塋,"[[['무덤'], ['영']]]",土,10,13
영,특급Ⅱ,潁,"[[['물이름'], ['영']]]",水,11,15
영,특급Ⅱ,瀛,"[[['바다'], ['영']]]",水,16,19
영,특급Ⅱ,煐,"[[['빛날'], ['영']]]",火,9,13
영,특급Ⅱ,鍈,"[[['방울소리'], ['영']]]",金,9,17
영,특급Ⅱ,纓,"[[['갓끈'], ['영']]]",糸,17,23
영,특급Ⅱ,瓔,"[[['옥돌'], ['영']]]",玉,17,21
영,특급Ⅱ,瀯,"[[['물소리'], ['영']]]",水,17,20
영,특급Ⅱ,霙,"[[['진눈깨비'], ['영']]]",雨,9,17
영,특급Ⅱ,穎,"[[['이삭'], ['영']]]",禾,11,16
예,특급Ⅱ,刈,"[[['벨'], ['예']]]",刀,2,4
예,특급Ⅱ,乂,"[[['깎을'], ['예']]]",丿,1,2
예,특급Ⅱ,霓,"[[['암무지개'], ['예']]]",雨,8,16
예,특급Ⅱ,倪,"[[['어릴'], ['예']]]",人,8,10
예,특급Ⅱ,叡,"[[['밝을'], ['예']]]",又,14,16
예,특급Ⅱ,汭,"[[['물굽이'], ['예']]]",水,4,7
예,특급Ⅱ,蘂,"[[['꽃술[蕊]'], ['예']]]",艸,16,20
예,특급Ⅱ,猊,"[[['사자'], ['예']]]",犬,8,11
오,특급Ⅱ,鰲,"[[['자라'], ['오']]]",魚,11,22
오,특급Ⅱ,塢,"[[['산언덕'], ['오']]]",土,10,13
오,특급Ⅱ,獒,"[[['사나운개'], ['오']]]",犬,11,15
오,특급Ⅱ,晤,"[[['밝을'], ['오']]]",日,7,11
오,특급Ⅱ,俉,"[[['맞이할'], ['오']]]",人,7,9
오,특급Ⅱ,蜈,"[[['지네'], ['오']]]",虫,7,13
오,특급Ⅱ,鼇,"[[['자라'], ['오']]]",黽,11,24
오,특급Ⅱ,筽,"[[['버들고리'], ['오']]]",竹,7,13
오,특급Ⅱ,旿,"[[['밝을'], ['오']]]",日,4,8
오,특급Ⅱ,澳,"[[['물굽이'], ['오']]]",水,13,16
오,특급Ⅱ,熬,"[[['볶을'], ['오']]]",火,11,15
오,특급Ⅱ,敖,"[[['거만할'], ['오']]]",攴,7,11
온,특급Ⅱ,瑥,"[[['사람이름'], ['온']]]",玉,10,14
온,특급Ⅱ,縕,"[[['묵은솜'], ['온']]]",糸,10,16
온,특급Ⅱ,瘟,"[[['염병'], ['온']]]",疒,10,15
올,특급Ⅱ,兀,"[[['우뚝할'], ['올']]]",儿,1,3
옹,특급Ⅱ,瓮,"[[['독'], ['옹']]]",瓦,4,9
옹,특급Ⅱ,饔,"[[['아침밥'], ['옹']]]",食,13,22
옹,특급Ⅱ,癰,"[[['종기'], ['옹']]]",疒,18,23
와,특급Ⅱ,窪,"[[['웅덩이'], ['와']]]",穴,9,14
와,특급Ⅱ,蛙,"[[['개구리'], ['와']]]",虫,6,12
와,특급Ⅱ,窩,"[[['움집'], ['와']]]",穴,9,14
완,특급Ⅱ,豌,"[[['완두'], ['완']]]",豆,8,15
완,특급Ⅱ,椀,"[[['주발[碗]'], ['완']]]",木,8,12
완,특급Ⅱ,琓,"[[['나라이름'], ['완']]]",玉,7,11
완,특급Ⅱ,琬,"[[['홀'], ['완']]]",玉,8,12
완,특급Ⅱ,翫,"[[['구경할'], ['완']]]",羽,9,15
완,특급Ⅱ,碗,"[[['주발[椀]'], ['완']]]",石,8,13
완,특급Ⅱ,浣,"[[['빨'], ['완']]]",水,7,10
완,특급Ⅱ,脘,"[[['중완[胃腑]'], ['완']]]",肉,7,11
왜,특급Ⅱ,娃,"[[['예쁠'], ['왜']], [['미인'], ['와']]]",女,6,9
외,특급Ⅱ,嵬,"[[['높을'], ['외']]]",山,10,13
요,특급Ⅱ,瑤,"[[['아름다운옥'], ['요']]]",玉,10,14
요,특급Ⅱ,繞,"[[['두를'], ['요']]]",糸,12,18
요,특급Ⅱ,繇,"[[['성할'], ['요']], [['부드러울'], ['유']]]",糸,11,17
요,특급Ⅱ,橈,"[[['노', '꺾어질'], ['요']]]",木,12,16
요,특급Ⅱ,蟯,"[[['요충'], ['요']]]",虫,12,18
요,특급Ⅱ,嶢,"[[['높을'], ['요']]]",山,12,15
요,특급Ⅱ,燿,"[[['비칠', '빛날'], ['요']]]",火,14,18
욕,특급Ⅱ,縟,"[[['화문놓을'], ['욕']]]",糸,10,16
욕,특급Ⅱ,褥,"[[['요[藉]'], ['욕']]]",衣,10,15
용,특급Ⅱ,冗,"[[['한산할', '번잡할[宂]'], ['용']]]",冖,2,4
용,특급Ⅱ,榕,"[[['나무이름'], ['용']]]",木,10,14
용,특급Ⅱ,俑,"[[['허수아비'], ['용']]]",人,7,9
용,특급Ⅱ,墉,"[[['담[垣]'], ['용']]]",土,11,14
용,특급Ⅱ,甬,"[[['종꼭지'], ['용']]]",用,2,7
용,특급Ⅱ,湧,"[[['물솟을[涌]'], ['용']]]",水,9,12
용,특급Ⅱ,埇,"[[['길돋울'], ['용']]]",土,7,10
용,특급Ⅱ,慂,"[[['권할'], ['용']]]",心,10,14
우,특급Ⅱ,釪,"[[['바리때'], ['우']]]",金,3,11
우,특급Ⅱ,禑,"[[['복'], ['우']]]",示,9,14
우,특급Ⅱ,旴,"[[['해뜰'], ['우']]]",日,3,7
우,특급Ⅱ,玗,"[[['옥돌'], ['우']]]",玉,3,7
우,특급Ⅱ,瑀,"[[['옥돌'], ['우']]]",玉,9,13
우,특급Ⅱ,盂,"[[['바리'], ['우']]]",皿,3,8
우,특급Ⅱ,藕,"[[['연뿌리'], ['우']]]",艸,15,19
우,특급Ⅱ,雩,"[[['기우제'], ['우']]]",雨,3,11
우,특급Ⅱ,紆,"[[['얽힐'], ['우']]]",糸,3,9
우,특급Ⅱ,芋,"[[['토란'], ['우']]]",艸,3,7
욱,특급Ⅱ,栯,"[[['나무이름'], ['욱']]]",木,6,10
욱,특급Ⅱ,彧,"[[['문채'], ['욱']]]",彡,7,10
욱,특급Ⅱ,勖,"[[['힘쓸'], ['욱']]]",力,9,11
욱,특급Ⅱ,稶,"[[['무성할'], ['욱']]]",禾,10,15
운,특급Ⅱ,蕓,"[[['평지'], ['운']]]",艸,12,16
운,특급Ⅱ,澐,"[[['큰물결'], ['운']]]",水,12,15
운,특급Ⅱ,橒,"[[['나무이름'], ['운']]]",木,12,16
운,특급Ⅱ,熉,"[[['노란모양'], ['운']]]",火,10,14
울,특급Ⅱ,亐,"[[['땅이름'], ['울']]]",乙,3,4
원,특급Ⅱ,垣,"[[['담'], ['원']]]",土,6,9
원,특급Ⅱ,轅,"[[['끌채'], ['원']]]",車,10,17
원,특급Ⅱ,円,"[[['둥글[圓]'], ['원']]]",冂,2,4
원,특급Ⅱ,湲,"[[['물졸졸흐를'], ['원']]]",水,9,12
원,특급Ⅱ,沅,"[[['물이름'], ['원']]]",水,4,7
원,특급Ⅱ,嫄,"[[['여자이름'], ['원']]]",女,10,13
원,특급Ⅱ,愿,"[[['삼갈'], ['원']]]",心,10,14
원,특급Ⅱ,洹,"[[['물이름'], ['원']]]",水,6,9
원,특급Ⅱ,寃,"[[['원통할[冤]'], ['원']]]",宀,8,11
원,특급Ⅱ,爰,"[[['이에'], ['원']]]",爪,5,9
월,특급Ⅱ,鉞,"[[['도끼'], ['월']]]",金,5,13
위,특급Ⅱ,暐,"[[['빛날'], ['위']]]",日,9,13
위,특급Ⅱ,葦,"[[['갈대'], ['위']]]",艸,9,13
위,특급Ⅱ,瑋,"[[['옥이름'], ['위']]]",玉,9,13
위,특급Ⅱ,蔿,"[[['애기풀'], ['위']]]",艸,12,16
위,특급Ⅱ,蝟,"[[['고슴도치'], ['위']]]",虫,9,15
위,특급Ⅱ,褘,"[[['휘장'], ['위']]]",衣,9,14
유,특급Ⅱ,孺,"[[['어릴'], ['유']]]",子,14,17
유,특급Ⅱ,猷,"[[['꾀할'], ['유']]]",犬,9,13
유,특급Ⅱ,瑜,"[[['아름다운옥'], ['유']]]",玉,9,13
